Source,Target,Type,Kind,Id,Label,Interval,Weight
1473628750038327303,1473345460886818816,Directed,,367,,,1.0
1473628699765489664,1473605221741912064,Directed,,368,,,1.0
1473628341609578503,1473605221741912064,Directed,,369,,,1.0
1473627765106745350,1461691693862989828,Directed,,370,,,1.0
1473627719992754178,1473605221741912064,Directed,,371,,,1.0
1473627471358701571,1473625186113138694,Directed,,372,,,1.0
1473627206349991937,1473386206914359299,Directed,,373,,,1.0
1473626963894022147,1473597950823706629,Directed,,374,,,1.0
1473626524611923975,1473605221741912064,Directed,,375,,,1.0
1473626343946567683,1473386206914359299,Directed,,376,,,1.0
1473623780941565958,1473605221741912064,Directed,,377,,,1.0
1473622472591298564,1473560843858161668,Directed,,378,,,1.0
1473622450596368388,1473386206914359299,Directed,,379,,,1.0
1473621784603856897,1473605221741912064,Directed,,380,,,1.0
1473621410341867520,1473605221741912064,Directed,,381,,,1.0
1473621190769971202,1473386206914359299,Directed,,382,,,1.0
1473621061166112768,1473605221741912064,Directed,,383,,,1.0
1473620847256608772,1473386206914359299,Directed,,384,,,1.0
1473620124116606982,1473612897637093381,Directed,,385,,,1.0
1473619652161024001,1473386206914359299,Directed,,386,,,1.0
1473619076622819336,1473386206914359299,Directed,,387,,,1.0
1473618808086700034,1473386206914359299,Directed,,388,,,1.0
1473618659067183114,1473605221741912064,Directed,,389,,,1.0
1473617669391855628,1473015077976555525,Directed,,390,,,1.0
1473617497786040320,1473386206914359299,Directed,,391,,,1.0
1473616397435650052,1473386206914359299,Directed,,392,,,1.0
1473616264149049348,1473609681486635010,Directed,,393,,,1.0
1473615310272012293,1473594888948228096,Directed,,394,,,1.0
1473614699413622784,1473612897637093381,Directed,,395,,,1.0
1473613248297676803,1472956905664520192,Directed,,396,,,1.0
1473612863243759622,1472956905664520192,Directed,,397,,,1.0
1473612429560975361,1473609681486635010,Directed,,398,,,1.0
1473612127197880321,1473600289492115460,Directed,,399,,,1.0
1473611792031039488,1473607272601370633,Directed,,400,,,1.0
1473611657238790144,1473386206914359299,Directed,,401,,,1.0
1473611653254107144,1473386206914359299,Directed,,402,,,1.0
1473611199241760779,1473575521640493060,Directed,,403,,,1.0
1473611065187614726,1473565380824211457,Directed,,404,,,1.0
1473610617688887298,1473386206914359299,Directed,,405,,,1.0
1473610057493397506,1473607272601370633,Directed,,406,,,1.0
1473609909996457988,1473609681486635010,Directed,,407,,,1.0
1473609863326486535,1473605221741912064,Directed,,408,,,1.0
1473609423599845380,1473607272601370633,Directed,,409,,,1.0
1473609124399177728,1473386206914359299,Directed,,410,,,1.0
1473608640225591296,1473605221741912064,Directed,,411,,,1.0
1473608604569718785,1473605221741912064,Directed,,412,,,1.0
1473608465264349185,1473607272601370633,Directed,,413,,,1.0
1473608243893219329,1473589211953610764,Directed,,414,,,1.0
1473608185005195270,1473589213522284559,Directed,,415,,,1.0
1473607693470416899,1473606841519288325,Directed,,416,,,1.0
1473607607881547779,1473607272601370633,Directed,,417,,,1.0
1473607445343780870,1473607272601370633,Directed,,418,,,1.0
1473607304608026627,1473607272601370633,Directed,,419,,,1.0
1473607278842494979,1473594888948228096,Directed,,420,,,1.0
1473606668562964480,1473381978422587392,Directed,,421,,,1.0
1473606664335114241,1473386206914359299,Directed,,422,,,1.0
1473606636031856644,1473386206914359299,Directed,,423,,,1.0
1473605810802601992,1473600289492115460,Directed,,424,,,1.0
1473605672138948610,1473386206914359299,Directed,,425,,,1.0
1473605621094273028,1473386206914359299,Directed,,426,,,1.0
1473605586726100992,1473600289492115460,Directed,,427,,,1.0
1473605535140302858,1473605221741912064,Directed,,428,,,1.0
1473605435752161282,1473386206914359299,Directed,,429,,,1.0
1473605392865312770,1473386206914359299,Directed,,430,,,1.0
1473605211155484675,1473600289492115460,Directed,,431,,,1.0
1473604713681764356,1473575521640493060,Directed,,432,,,1.0
1473604255160414212,1473600289492115460,Directed,,433,,,1.0
1473602201155219458,1473600289492115460,Directed,,434,,,1.0
1473601858233114624,1473600289492115460,Directed,,435,,,1.0
1473601202898227200,1473597950823706629,Directed,,436,,,1.0
1473601006369968130,1473600289492115460,Directed,,437,,,1.0
1473600610037637123,1473597950823706629,Directed,,438,,,1.0
1473599646845091846,1473386206914359299,Directed,,439,,,1.0
1473599599508180995,1472956905664520192,Directed,,440,,,1.0
1473599250193956866,1473597950823706629,Directed,,441,,,1.0
1473598940436123650,1473589213522284559,Directed,,442,,,1.0
1473598884232499206,1473589211953610764,Directed,,443,,,1.0
1473598197293592578,1473571495507120138,Directed,,444,,,1.0
1473597065058033666,1473386206914359299,Directed,,445,,,1.0
1473596258237521921,1473596092939972611,Directed,,446,,,1.0
1473596197084532739,1473386206914359299,Directed,,447,,,1.0
1473594953439797250,1473565380824211457,Directed,,448,,,1.0
1473592858842177540,1473386206914359299,Directed,,449,,,1.0
1473591364168388608,1473560843858161668,Directed,,450,,,1.0
1473590308109754368,1473386206914359299,Directed,,451,,,1.0
1473590112168685570,1473589211953610764,Directed,,452,,,1.0
1473590041893031938,1473589213522284559,Directed,,453,,,1.0
1473589596831289347,1473565380824211457,Directed,,454,,,1.0
1473588824806727684,1473586817341530116,Directed,,455,,,1.0
1473588752274575364,1473549548551385093,Directed,,456,,,1.0
1473587734048555011,1473386206914359299,Directed,,457,,,1.0
1473586808030220288,1473386206914359299,Directed,,458,,,1.0
1473584902365130752,1473386206914359299,Directed,,459,,,1.0
1473584762983960583,1473575521640493060,Directed,,460,,,1.0
1473584417117548547,1472339940327444482,Directed,,461,,,1.0
